taxon_id,scientific_name,family,kingdom,temp_min_c,temp_max_c,rainfall_min_mm_year,rainfall_max_mm_year,ph_min,ph_max,uses,growth_form_uri,plant_form_uri,soil_depth,soil_texture_uri,source
6114,Ficus abutilifolia,Moraceae,Archaeplastida,18,25,400,2500,6,6.5,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6119,Ficus auriculata,Moraceae,Archaeplastida,15,25,1200,1900,5.5,6.5,erosion control | ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6123,Ficus benghalensis,Moraceae,Archaeplastida,26,36,1000,2500,5.5,7,fuelwood | shade & shelter,,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6149,Ficus glumosa,Moraceae,Archaeplastida,22,36,500,1200,5.5,7,fuelwood | windbreak,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6163,Ficus macrophylla,Moraceae,Archaeplastida,18,28,1200,1500,5,6,ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6196,Ficus subcordata,Moraceae,Archaeplastida,22,30,1200,1800,7,7.5,fuelwood | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6199,Ficus sycomorus,Moraceae,Archaeplastida,18,36,700,1800,5.5,7,erosion control | fuelwood | ornamental/turf | soil improvers,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6212,Ficus vogelii,Moraceae,Archaeplastida,22,30,1800,2400,4.5,5,,,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6237,Flindersia bourjotiana,Rutaceae,Archaeplastida,20,30,1500,3500,5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6238,Flindersia brayleyana,Rutaceae,Archaeplastida,20,30,1500,3500,5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6239,Flindersia pimenteliana,Rutaceae,Archaeplastida,20,30,1500,3500,5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6252,Fortunella hindsii,Rutaceae,Archaeplastida,26,37,1100,1500,6.5,7.5,living fence | ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6256,Fragaria chiloensis,Rosaceae,Archaeplastida,11,18,900,1300,5.5,6.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6262,Fragaria virginiana,Rosaceae,Archaeplastida,11,18,800,1200,5.5,7,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6266,Frangula alnus,,Archaeplastida,18,24,700,900,5,6,charcoal,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6271,Fraxinus excelsior,Oleaceae,Archaeplastida,8,20,500,1000,6.5,8,lipids/oil & fats,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6295,Furcraea gigantea var. willemettiana,Agavaceae,Archaeplastida,23,30,1000,2100,6,7,living fence | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6304,Galega officinalis,Leguminosae,Archaeplastida,,,,,,,soil improvers,,http://purl.obolibrary.org/obo/FLOPO_0900037,,,FAO ECOCROP-derived DwC-A measurement data
6309,Galium aparine,Rubiaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,,FAO ECOCROP-derived DwC-A measurement data
6313,Galium verum,Rubiaceae,Archaeplastida,,,,,,,starch,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6353,Garcinia multiflora,Guttiferae,Archaeplastida,21,28,1500,1800,7,7.5,lipids/oil & fats | shade & shelter,,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6384,Garuga pinnata,Burseraceae,Archaeplastida,30,42,1500,2000,6,7,fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6394,Geissois benthamiana,Cunoniaceae,Archaeplastida,18,28,1200,1500,5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6397,Genipa americana,Rubiaceae,Archaeplastida,24,31,1200,1700,5.5,7,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6401,Genista tinctoria,Leguminosae,Archaeplastida,14,20,600,900,5.5,6.5,erosion control | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6404,Gentiana lutea,Gentianaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6416,Geranium robertianum,Geraniaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,,FAO ECOCROP-derived DwC-A measurement data
6435,Glechoma hederacea,Labiatae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6438,Gleditsia triacanthos,Leguminosae,Archaeplastida,26,38,700,1500,5.5,8,petroleum substitutes/alcohol,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6456,Gluta travancorica,Anacardiaceae,Archaeplastida,26,29,3000,4000,4.5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6458,Glyceria fluitans,Gramineae,Archaeplastida,14,26,600,900,4.5,8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6467,Glycyrrhiza glabra,Leguminosae,Archaeplastida,14,25,500,1000,6.5,7.5,smoking material,,http://eol.org/schema/terms/subshrub,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6468,Glycyrrhiza lepidota,Leguminosae,Archaeplastida,10,17,450,500,6,7.5,erosion control,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6471,Gmelina leichhardtii,Labiatae,Archaeplastida,26,30,1200,1800,5.5,6.5,,,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6492,Gossypium arboreum,Malvaceae,Archaeplastida,26,36,750,1250,6,7.2,lipids/oil & fats | manure/fertilizer,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,deep (>>150 cm),,FAO ECOCROP-derived DwC-A measurement data
6493,Gossypium herbaceum,Malvaceae,Archaeplastida,26,36,750,1250,6,7.2,lipids/oil & fats | soil improvers,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900034,deep (>>150 cm),,FAO ECOCROP-derived DwC-A measurement data
6500,Gracilaria tenuistipitata,,Archaeplastida,20,30,2000,3000,6.5,7.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,,FAO ECOCROP-derived DwC-A measurement data
6502,Gracilaria verrucosa,,Archaeplastida,20,25,2000,3000,7.5,8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6514,Grevillea parallella,Proteaceae,Archaeplastida,22,35,700,1400,5,6.5,fuelwood,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6520,Grewia asiatica,Tiliaceae,Archaeplastida,23,34,2300,2900,6,7.5,lipids/oil & fats | soil improvers,,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6523,Grewia bicolor,Tiliaceae,Archaeplastida,20,28,400,900,5.5,7,fuelwood | starch,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6551,Grewia tiliifolia,Tiliaceae,Archaeplastida,30,42,1000,2500,6,6.5,fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6558,Guaiacum officinale,Zygophyllaceae,Archaeplastida,22,28,1000,2000,5,7.5,ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6559,Guaiacum sanctum,Zygophyllaceae,Archaeplastida,22,28,700,1500,5,7.5,ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6562,Guazuma ulmifolia,Sterculiaceae,Archaeplastida,22,32,700,1500,6,7,fuelwood | ornamental/turf | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6567,Guizotia abyssinica,Compositae,Archaeplastida,18,26,1000,1300,5.5,6.5,lipids/oil & fats | living fence | petroleum substitutes/alcohol | soil improvers,,http://purl.obolibrary.org/obo/FLOPO_0900037,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
6569,Gunnera tinctoria,Gunneraceae,Archaeplastida,15,25,800,2000,5.5,7,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6579,Gynandropsis gynandra,,Archaeplastida,18,25,,,5.5,7,insects | lipids/oil & fats | ornamental/turf,,http://purl.obolibrary.org/obo/FLOPO_0900037,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
6597,Hagenia abyssinica,Rosaceae,Archaeplastida,25,32,1000,1600,6,7.5,erosion control | firebreaks | fuelwood | manure/fertilizer | ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6613,Haloxylon aphyllum,Chenopodiaceae,Archaeplastida,25,40,200,300,6.5,7.5,erosion control | fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6615,Hamamelis virginiana,Hamamelidaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900034,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6621,Hardwickia binata,,Archaeplastida,16,38,500,1000,5.5,7.5,agroforestry | fuelwood | manure/fertilizer,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6623,Harungana madagascariensis,Guttiferae,Archaeplastida,20,28,1500,2500,5.5,6.5,fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6625,Hedera helix,Araliaceae,Archaeplastida,,,,,,,mammals | ornamental/turf,,http://eol.org/schema/terms/subshrub,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6630,Hedysarum carnosum,Leguminosae,Archaeplastida,15,25,200,500,6.5,7.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
6631,Hedysarum coronarium,Leguminosae,Archaeplastida,14,28,600,1000,6,7,manure/fertilizer | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,,FAO ECOCROP-derived DwC-A measurement data
6632,Hedysarum flexuosum,Leguminosae,Archaeplastida,15,25,400,500,6.5,7.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
6633,Hedysarum pallidum,Leguminosae,Archaeplastida,15,25,400,500,6.5,7.5,,,,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6634,Hedysarum spinosissimum,Leguminosae,Archaeplastida,15,25,200,500,6.5,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
6659,Hemarthria japonica,Gramineae,Archaeplastida,17,28,500,800,7,8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6663,Heracleum sphondylium,Umbelliferae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6707,Hibiscus sabdariffa var. altissima,Malvaceae,Archaeplastida,16,28,1500,2000,6,7.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
6708,Hibiscus sabdariffa var. sabdariffa,Malvaceae,Archaeplastida,24,32,1000,3000,5.5,7,,http://eol.org/schema/terms/multipleStems,http://eol.org/schema/terms/subshrub,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
6718,Hieracium pilosella,Compositae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6720,Hierochloe odorata,Gramineae,Archaeplastida,18,26,250,700,6,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6721,Hieronyma chocoensis,,Archaeplastida,24,34,3500,4500,4.5,5.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6723,Hilaria jamesii,Gramineae,Archaeplastida,12,17,300,400,7,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6724,Hilaria mutica,Gramineae,Archaeplastida,19,26,400,700,7,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6732,Hippophae rhamnoides,Elaeagnaceae,Archaeplastida,8,20,300,600,6.5,7.5,fuelwood | nutritional applications | ornamental/turf | windbreak,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6733,Hippophae salicifolia,Elaeagnaceae,Archaeplastida,8,18,300,600,6.5,7.5,erosion control | fuelwood | manure/fertilizer | nutritional applications,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6741,Holcus lanatus,Gramineae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
6742,Holcus mollis,Gramineae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
6749,Hopea odorata,Dipterocarpaceae,Archaeplastida,26,36,3000,4000,4.8,5.2,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6750,Hopea parviflora,Dipterocarpaceae,Archaeplastida,26,33,2500,3500,5,6,fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6751,Hopea utilis,Dipterocarpaceae,Archaeplastida,24,33,2500,3500,5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6752,Hopea wightiana,Dipterocarpaceae,Archaeplastida,27,35,2500,3500,5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6753,Hordeum brevisubulatum,Gramineae,Archaeplastida,17,28,500,800,7,8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6754,Hordeum bulbosum,Gramineae,Archaeplastida,13,23,400,600,5.5,7,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6779,Humulus lupulus,Cannabaceae,Archaeplastida,15,19,400,700,5.5,6.5,lipids/oil & fats,,http://purl.obolibrary.org/obo/FLOPO_0900035,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6782,Hydnocarpus alpina,Flacourtiaceae,Archaeplastida,30,35,3500,6500,4.5,5.5,fuelwood | lipids/oil & fats,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6784,Hydnocarpus kurzii,Flacourtiaceae,Archaeplastida,28,34,3500,6500,4.5,5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6785,Hydnocarpus laurifolia,Flacourtiaceae,Archaeplastida,30,37,3500,6000,5.5,6.4,fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6808,Hymenachne acutigluma,Gramineae,Archaeplastida,20,28,1500,2500,4,4.8,pollution control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6809,Hymenaea courbaril,Leguminosae,Archaeplastida,20,30,1500,3000,4.8,6.8,petroleum substitutes/alcohol,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6813,Hymenodictyon excelsum,Rubiaceae,Archaeplastida,22,33,1200,2000,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6820,Hyoscyamus niger,Solanaceae,Archaeplastida,10,18,,,,,mammals,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,,FAO ECOCROP-derived DwC-A measurement data
6824,Hyparrhenia filipendula,Gramineae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
6825,Hyparrhenia hirta,Gramineae,Archaeplastida,20,32,750,1000,5.5,6.5,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,,FAO ECOCROP-derived DwC-A measurement data
6826,Hyparrhenia rufa,Gramineae,Archaeplastida,20,27,600,1400,5.5,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6831,Hypericum perforatum,Guttiferae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
6837,Hyphaene thebaica,Palmae,Archaeplastida,26,36,300,600,6.5,7.5,erosion control | fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6852,Hyssopus officinalis,Labiatae,Archaeplastida,10,24,600,1000,6,7.5,ornamental/turf,http://eol.org/schema/terms/multipleStems,http://eol.org/schema/terms/subshrub,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6860,Ilex aquifolium,Aquifoliaceae,Archaeplastida,,,,,,,,,https://www.wikidata.org/entity/Q757163,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6864,Ilex dipyrena,Aquifoliaceae,Archaeplastida,20,27,1500,2300,4.5,5.5,fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6869,Ilex paraguariensis,Aquifoliaceae,Archaeplastida,17,26,1200,2000,6.5,7,,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6882,Indigofera arrecta,Leguminosae,Archaeplastida,22,30,1700,2200,5,6,manure/fertilizer,http://eol.org/schema/terms/multipleStems,,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6889,Indigofera tinctoria,Leguminosae,Archaeplastida,22,28,1300,1700,6,7,,http://eol.org/schema/terms/multipleStems,http://eol.org/schema/terms/subshrub,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6893,Inga feuillei,Leguminosae,Archaeplastida,22,28,1500,2700,5,6.5,fuelwood | manure/fertilizer | ornamental/turf | shade & shelter | soil improvers,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6896,Inga vera,Leguminosae,Archaeplastida,18,28,1500,3000,6,8,fuelwood | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6901,Inula helenium,Compositae,Archaeplastida,,,,,,,ornamental/turf,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6952,Iris germanica,Iridaceae,Archaeplastida,,,,,,,ornamental/turf,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
6955,Iris pseudacorus,Iridaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
